"start_area","start_lon","start_lat","stop_area","stop_lon","stop_lat","count"
667,120.138049064029,30.177425921573,925,120.213839817837,30.208246786563,0.5
667,120.138049064029,30.177425921573,1148,120.431738235035,30.232903478555,1.0
667,120.138049064029,30.177425921573,1198,120.431738235035,30.239067651553,1.0
667,120.138049064029,30.177425921573,1266,120.12857521980301,30.251395997549,1.0
667,120.138049064029,30.177425921573,1312,120.09067984289901,30.257560170547,1.0
667,120.138049064029,30.177425921573,1321,120.17594444093301,30.257560170547,1.0
667,120.138049064029,30.177425921573,1612,120.09067984289901,30.294545208535,1.0
667,120.138049064029,30.177425921573,1624,120.204365973611,30.294545208535,3.5
668,120.147522908255,30.177425921573,670,120.166470596707,30.177425921573,1.0
668,120.147522908255,30.177425921573,775,120.213839817837,30.189754267569,2.0
668,120.147522908255,30.177425921573,924,120.204365973611,30.208246786563,0.5
668,120.147522908255,30.177425921573,926,120.223313662063,30.208246786563,1.0
668,120.147522908255,30.177425921573,1216,120.12857521980301,30.245231824551,1.0
668,120.147522908255,30.177425921573,1219,120.156996752481,30.245231824551,0.5
668,120.147522908255,30.177425921573,1514,120.10962753135101,30.282216862539,0.5
668,120.147522908255,30.177425921573,1624,120.204365973611,30.294545208535,1.0
669,120.156996752481,30.177425921573,672,120.185418285159,30.177425921573,1.0
669,120.156996752481,30.177425921573,718,120.147522908255,30.183590094571,1.0
669,120.156996752481,30.177425921573,720,120.166470596707,30.183590094571,1.0
669,120.156996752481,30.177425921573,723,120.194892129385,30.183590094571,1.0
669,120.156996752481,30.177425921573,770,120.166470596707,30.189754267569,1.0
669,120.156996752481,30.177425921573,775,120.213839817837,30.189754267569,1.0
669,120.156996752481,30.177425921573,877,120.232787506289,30.202082613565,1.0
669,120.156996752481,30.177425921573,1624,120.204365973611,30.294545208535,0.5
670,120.166470596707,30.177425921573,566,120.12857521980301,30.165097575577,1.0
670,120.166470596707,30.177425921573,618,120.147522908255,30.171261748575,1.0
670,120.166470596707,30.177425921573,1320,120.166470596707,30.257560170547,1.0
670,120.166470596707,30.177425921573,1624,120.204365973611,30.294545208535,1.0
671,120.17594444093301,30.177425921573,1198,120.431738235035,30.239067651553,1.0
671,120.17594444093301,30.177425921573,1472,120.185418285159,30.276052689541,1.0
672,120.185418285159,30.177425921573,730,120.261209038967,30.183590094571,1.0
676,120.223313662063,30.177425921573,1320,120.166470596707,30.257560170547,1.0
676,120.223313662063,30.177425921573,1624,120.204365973611,30.294545208535,1.0
687,120.327525948549,30.177425921573,482,120.280156727419,30.152769229581,1.0
707,120.04331062176901,30.183590094571,1624,120.204365973611,30.294545208535,0.5
708,120.052784465995,30.183590094571,1868,120.147522908255,30.325366073525,1.0
714,120.10962753135101,30.183590094571,1469,120.156996752481,30.276052689541,1.0
714,120.10962753135101,30.183590094571,1685,120.308578260097,30.300709381533,0.5
716,120.12857521980301,30.183590094571,573,120.194892129385,30.165097575577,1.0
716,120.12857521980301,30.183590094571,667,120.138049064029,30.177425921573,1.0
716,120.12857521980301,30.183590094571,974,120.204365973611,30.214410959561,1.0
716,120.12857521980301,30.183590094571,1066,120.12857521980301,30.226739305557,1.0
716,120.12857521980301,30.183590094571,1123,120.194892129385,30.232903478555,0.5
716,120.12857521980301,30.183590094571,1782,120.280156727419,30.313037727529,0.5
717,120.138049064029,30.183590094571,568,120.147522908255,30.165097575577,1.0
717,120.138049064029,30.183590094571,771,120.17594444093301,30.189754267569,1.0
717,120.138049064029,30.183590094571,872,120.185418285159,30.202082613565,2.0
718,120.147522908255,30.183590094571,580,120.261209038967,30.165097575577,1.0
718,120.147522908255,30.183590094571,675,120.213839817837,30.177425921573,1.0
718,120.147522908255,30.183590094571,821,120.17594444093301,30.195918440567,1.0
718,120.147522908255,30.183590094571,872,120.185418285159,30.202082613565,1.0
718,120.147522908255,30.183590094571,874,120.204365973611,30.202082613565,1.0
718,120.147522908255,30.183590094571,916,120.12857521980301,30.208246786563,0.5
718,120.147522908255,30.183590094571,924,120.204365973611,30.208246786563,1.0
718,120.147522908255,30.183590094571,975,120.213839817837,30.214410959561,2.5
718,120.147522908255,30.183590094571,1172,120.185418285159,30.239067651553,1.0
718,120.147522908255,30.183590094571,1198,120.431738235035,30.239067651553,2.0
718,120.147522908255,30.183590094571,1213,120.100153687125,30.245231824551,1.0
718,120.147522908255,30.183590094571,1221,120.17594444093301,30.245231824551,1.0
718,120.147522908255,30.183590094571,1265,120.119101375577,30.251395997549,1.0
718,120.147522908255,30.183590094571,1370,120.166470596707,30.263724343545,1.0
718,120.147522908255,30.183590094571,1420,120.166470596707,30.269888516543,3.0
718,120.147522908255,30.183590094571,1469,120.156996752481,30.276052689541,1.0
718,120.147522908255,30.183590094571,1624,120.204365973611,30.294545208535,1.5
719,120.156996752481,30.183590094571,617,120.138049064029,30.171261748575,1.0
719,120.156996752481,30.183590094571,923,120.194892129385,30.208246786563,1.0
719,120.156996752481,30.183590094571,925,120.213839817837,30.208246786563,1.0
719,120.156996752481,30.183590094571,975,120.213839817837,30.214410959561,1.0
719,120.156996752481,30.183590094571,1115,120.119101375577,30.232903478555,1.0
719,120.156996752481,30.183590094571,1148,120.431738235035,30.232903478555,0.5
719,120.156996752481,30.183590094571,1198,120.431738235035,30.239067651553,1.0
719,120.156996752481,30.183590094571,1221,120.17594444093301,30.245231824551,0.5
719,120.156996752481,30.183590094571,1368,120.147522908255,30.263724343545,1.0
719,120.156996752481,30.183590094571,1624,120.204365973611,30.294545208535,1.0
720,120.166470596707,30.183590094571,1624,120.204365973611,30.294545208535,1.0
721,120.17594444093301,30.183590094571,1198,120.431738235035,30.239067651553,1.0
722,120.185418285159,30.183590094571,721,120.17594444093301,30.183590094571,1.0
722,120.185418285159,30.183590094571,823,120.194892129385,30.195918440567,1.0
722,120.185418285159,30.183590094571,873,120.194892129385,30.202082613565,1.0
722,120.185418285159,30.183590094571,875,120.213839817837,30.202082613565,0.5
722,120.185418285159,30.183590094571,923,120.194892129385,30.208246786563,1.0
722,120.185418285159,30.183590094571,924,120.204365973611,30.208246786563,1.0
722,120.185418285159,30.183590094571,1172,120.185418285159,30.239067651553,0.5
722,120.185418285159,30.183590094571,1417,120.138049064029,30.269888516543,1.0
722,120.185418285159,30.183590094571,1624,120.204365973611,30.294545208535,2.0
722,120.185418285159,30.183590094571,1712,120.09067984289901,30.306873554531,0.5
723,120.194892129385,30.183590094571,774,120.204365973611,30.189754267569,1.0
723,120.194892129385,30.183590094571,775,120.213839817837,30.189754267569,1.0
723,120.194892129385,30.183590094571,974,120.204365973611,30.214410959561,1.0
724,120.204365973611,30.183590094571,669,120.156996752481,30.177425921573,1.0
724,120.204365973611,30.183590094571,1220,120.166470596707,30.245231824551,1.0
724,120.204365973611,30.183590094571,1617,120.138049064029,30.294545208535,0.5
725,120.213839817837,30.183590094571,723,120.194892129385,30.183590094571,1.0
729,120.251735194741,30.183590094571,1021,120.17594444093301,30.220575132559,0.5
730,120.261209038967,30.183590094571,1625,120.213839817837,30.294545208535,1.0
731,120.270682883193,30.183590094571,881,120.270682883193,30.202082613565,1.0
758,120.052784465995,30.189754267569,610,120.071732154447,30.171261748575,1.0
761,120.081205998673,30.189754267569,765,120.119101375577,30.189754267569,1.0
761,120.081205998673,30.189754267569,1118,120.147522908255,30.232903478555,1.0
764,120.10962753135101,30.189754267569,761,120.081205998673,30.189754267569,1.0
764,120.10962753135101,30.189754267569,1016,120.12857521980301,30.220575132559,1.0
764,120.10962753135101,30.189754267569,1198,120.431738235035,30.239067651553,1.0
764,120.10962753135101,30.189754267569,1221,120.17594444093301,30.245231824551,0.5
764,120.10962753135101,30.189754267569,1368,120.147522908255,30.263724343545,1.0
765,120.119101375577,30.189754267569,1198,120.431738235035,30.239067651553,1.0
767,120.138049064029,30.189754267569,765,120.119101375577,30.189754267569,1.0
767,120.138049064029,30.189754267569,820,120.166470596707,30.195918440567,1.0
767,120.138049064029,30.189754267569,925,120.213839817837,30.208246786563,1.0
767,120.138049064029,30.189754267569,1269,120.156996752481,30.251395997549,0.5
767,120.138049064029,30.189754267569,1362,120.09067984289901,30.263724343545,0.5
767,120.138049064029,30.189754267569,1469,120.156996752481,30.276052689541,0.5
767,120.138049064029,30.189754267569,1624,120.204365973611,30.294545208535,0.5
768,120.147522908255,30.189754267569,520,120.166470596707,30.158933402579,1.0
768,120.147522908255,30.189754267569,764,120.10962753135101,30.189754267569,1.0
768,120.147522908255,30.189754267569,769,120.156996752481,30.189754267569,1.0
768,120.147522908255,30.189754267569,820,120.166470596707,30.195918440567,1.0
768,120.147522908255,30.189754267569,925,120.213839817837,30.208246786563,0.5
768,120.147522908255,30.189754267569,966,120.12857521980301,30.214410959561,2.0
768,120.147522908255,30.189754267569,1016,120.12857521980301,30.220575132559,1.0
768,120.147522908255,30.189754267569,1120,120.166470596707,30.232903478555,1.0
768,120.147522908255,30.189754267569,1147,120.422264390809,30.232903478555,0.5
768,120.147522908255,30.189754267569,1171,120.17594444093301,30.239067651553,1.0
768,120.147522908255,30.189754267569,1172,120.185418285159,30.239067651553,1.0
768,120.147522908255,30.189754267569,1177,120.232787506289,30.239067651553,0.5
768,120.147522908255,30.189754267569,1214,120.10962753135101,30.245231824551,0.5
768,120.147522908255,30.189754267569,1225,120.213839817837,30.245231824551,1.0
768,120.147522908255,30.189754267569,1416,120.12857521980301,30.269888516543,1.0
768,120.147522908255,30.189754267569,1468,120.147522908255,30.276052689541,1.0
768,120.147522908255,30.189754267569,1518,120.147522908255,30.282216862539,1.0
768,120.147522908255,30.189754267569,1624,120.204365973611,30.294545208535,1.0
768,120.147522908255,30.189754267569,1819,120.156996752481,30.319201900527,1.0
768,120.147522908255,30.189754267569,1990,120.355947481227,30.337694419521,1.0
769,120.156996752481,30.189754267569,27,120.232787506289,30.097291672599,1.0
769,120.156996752481,30.189754267569,518,120.147522908255,30.158933402579,1.0
769,120.156996752481,30.189754267569,667,120.138049064029,30.177425921573,1.0
769,120.156996752481,30.189754267569,669,120.156996752481,30.177425921573,2.0
769,120.156996752481,30.189754267569,726,120.223313662063,30.183590094571,0.5
769,120.156996752481,30.189754267569,768,120.147522908255,30.189754267569,1.0
769,120.156996752481,30.189754267569,819,120.156996752481,30.195918440567,1.0
769,120.156996752481,30.189754267569,820,120.166470596707,30.195918440567,1.0
769,120.156996752481,30.189754267569,923,120.194892129385,30.208246786563,0.5
769,120.156996752481,30.189754267569,924,120.204365973611,30.208246786563,2.0
769,120.156996752481,30.189754267569,974,120.204365973611,30.214410959561,1.0
769,120.156996752481,30.189754267569,975,120.213839817837,30.214410959561,0.5
769,120.156996752481,30.189754267569,1117,120.138049064029,30.232903478555,1.0
769,120.156996752481,30.189754267569,1122,120.185418285159,30.232903478555,1.0
769,120.156996752481,30.189754267569,1172,120.185418285159,30.239067651553,1.0
769,120.156996752481,30.189754267569,1198,120.431738235035,30.239067651553,1.0
769,120.156996752481,30.189754267569,1219,120.156996752481,30.245231824551,1.0
769,120.156996752481,30.189754267569,1221,120.17594444093301,30.245231824551,1.0
769,120.156996752481,30.189754267569,1267,120.138049064029,30.251395997549,1.0
769,120.156996752481,30.189754267569,1321,120.17594444093301,30.257560170547,1.5
769,120.156996752481,30.189754267569,1362,120.09067984289901,30.263724343545,1.0
769,120.156996752481,30.189754267569,1564,120.10962753135101,30.288381035537,1.0
769,120.156996752481,30.189754267569,1570,120.166470596707,30.288381035537,0.5
769,120.156996752481,30.189754267569,1624,120.204365973611,30.294545208535,4.5
770,120.166470596707,30.189754267569,723,120.194892129385,30.183590094571,1.0
770,120.166470596707,30.189754267569,825,120.213839817837,30.195918440567,1.0
770,120.166470596707,30.189754267569,922,120.185418285159,30.208246786563,1.0
770,120.166470596707,30.189754267569,923,120.194892129385,30.208246786563,2.0
770,120.166470596707,30.189754267569,925,120.213839817837,30.208246786563,0.5
770,120.166470596707,30.189754267569,1198,120.431738235035,30.239067651553,1.5
770,120.166470596707,30.189754267569,1214,120.10962753135101,30.245231824551,1.0
770,120.166470596707,30.189754267569,1271,120.17594444093301,30.251395997549,2.0
770,120.166470596707,30.189754267569,1376,120.223313662063,30.263724343545,1.0
770,120.166470596707,30.189754267569,1420,120.166470596707,30.269888516543,1.0
770,120.166470596707,30.189754267569,1624,120.204365973611,30.294545208535,3.5
770,120.166470596707,30.189754267569,2463,120.100153687125,30.399336149501,1.0
772,120.185418285159,30.189754267569,672,120.185418285159,30.177425921573,1.0
772,120.185418285159,30.189754267569,722,120.185418285159,30.183590094571,2.0
772,120.185418285159,30.189754267569,723,120.194892129385,30.183590094571,1.0
772,120.185418285159,30.189754267569,1221,120.17594444093301,30.245231824551,0.5
773,120.194892129385,30.189754267569,723,120.194892129385,30.183590094571,1.0
773,120.194892129385,30.189754267569,724,120.204365973611,30.183590094571,1.0
773,120.194892129385,30.189754267569,770,120.166470596707,30.189754267569,1.0
773,120.194892129385,30.189754267569,775,120.213839817837,30.189754267569,1.0
773,120.194892129385,30.189754267569,875,120.213839817837,30.202082613565,1.0
773,120.194892129385,30.189754267569,1213,120.100153687125,30.245231824551,0.5
773,120.194892129385,30.189754267569,1273,120.194892129385,30.251395997549,2.0
773,120.194892129385,30.189754267569,1374,120.204365973611,30.263724343545,1.0
773,120.194892129385,30.189754267569,1501,119.986467556413,30.282216862539,0.5
774,120.204365973611,30.189754267569,668,120.147522908255,30.177425921573,0.5
775,120.213839817837,30.189754267569,320,120.166470596707,30.134276710587,1.0
775,120.213839817837,30.189754267569,581,120.270682883193,30.165097575577,1.0
775,120.213839817837,30.189754267569,622,120.185418285159,30.171261748575,2.0
775,120.213839817837,30.189754267569,672,120.185418285159,30.177425921573,1.0
775,120.213839817837,30.189754267569,675,120.213839817837,30.177425921573,1.0
775,120.213839817837,30.189754267569,723,120.194892129385,30.183590094571,1.0
775,120.213839817837,30.189754267569,732,120.280156727419,30.183590094571,1.0
775,120.213839817837,30.189754267569,772,120.185418285159,30.189754267569,1.0
775,120.213839817837,30.189754267569,773,120.194892129385,30.189754267569,1.0
775,120.213839817837,30.189754267569,825,120.213839817837,30.195918440567,0.5
775,120.213839817837,30.189754267569,930,120.261209038967,30.208246786563,2.0
775,120.213839817837,30.189754267569,1148,120.431738235035,30.232903478555,0.5
775,120.213839817837,30.189754267569,1220,120.166470596707,30.245231824551,1.0
775,120.213839817837,30.189754267569,1624,120.204365973611,30.294545208535,1.0
775,120.213839817837,30.189754267569,1814,120.10962753135101,30.319201900527,1.0
776,120.223313662063,30.189754267569,520,120.166470596707,30.158933402579,1.0
776,120.223313662063,30.189754267569,925,120.213839817837,30.208246786563,1.0
776,120.223313662063,30.189754267569,1116,120.12857521980301,30.232903478555,1.0
817,120.138049064029,30.195918440567,1663,120.100153687125,30.300709381533,1.0
818,120.147522908255,30.195918440567,1573,120.194892129385,30.288381035537,1.0
819,120.156996752481,30.195918440567,769,120.156996752481,30.189754267569,1.0
819,120.156996752481,30.195918440567,1221,120.17594444093301,30.245231824551,0.5
820,120.166470596707,30.195918440567,872,120.185418285159,30.202082613565,2.0
820,120.166470596707,30.195918440567,873,120.194892129385,30.202082613565,1.0
820,120.166470596707,30.195918440567,924,120.204365973611,30.208246786563,1.0
820,120.166470596707,30.195918440567,925,120.213839817837,30.208246786563,1.5
820,120.166470596707,30.195918440567,980,120.261209038967,30.214410959561,0.5
820,120.166470596707,30.195918440567,1172,120.185418285159,30.239067651553,1.0
820,120.166470596707,30.195918440567,1221,120.17594444093301,30.245231824551,1.0
820,120.166470596707,30.195918440567,1320,120.166470596707,30.257560170547,0.5
820,120.166470596707,30.195918440567,1369,120.156996752481,30.263724343545,1.0
820,120.166470596707,30.195918440567,1571,120.17594444093301,30.288381035537,1.0
820,120.166470596707,30.195918440567,1624,120.204365973611,30.294545208535,1.0
820,120.166470596707,30.195918440567,1625,120.213839817837,30.294545208535,1.0
820,120.166470596707,30.195918440567,1670,120.166470596707,30.300709381533,0.5
820,120.166470596707,30.195918440567,1867,120.138049064029,30.325366073525,1.0
821,120.17594444093301,30.195918440567,771,120.17594444093301,30.189754267569,1.0
821,120.17594444093301,30.195918440567,975,120.213839817837,30.214410959561,1.0
821,120.17594444093301,30.195918440567,1020,120.166470596707,30.220575132559,1.0
821,120.17594444093301,30.195918440567,1369,120.156996752481,30.263724343545,1.0
821,120.17594444093301,30.195918440567,2482,120.280156727419,30.399336149501,0.5
822,120.185418285159,30.195918440567,623,120.194892129385,30.171261748575,1.0
822,120.185418285159,30.195918440567,719,120.156996752481,30.183590094571,1.0
822,120.185418285159,30.195918440567,770,120.166470596707,30.189754267569,1.0
822,120.185418285159,30.195918440567,874,120.204365973611,30.202082613565,0.5
822,120.185418285159,30.195918440567,925,120.213839817837,30.208246786563,2.0
822,120.185418285159,30.195918440567,1148,120.431738235035,30.232903478555,1.0
822,120.185418285159,30.195918440567,1320,120.166470596707,30.257560170547,1.0
822,120.185418285159,30.195918440567,1613,120.100153687125,30.294545208535,2.0
822,120.185418285159,30.195918440567,1619,120.156996752481,30.294545208535,1.0
822,120.185418285159,30.195918440567,1624,120.204365973611,30.294545208535,2.5
822,120.185418285159,30.195918440567,1771,120.17594444093301,30.313037727529,1.0
823,120.194892129385,30.195918440567,273,120.194892129385,30.128112537589,1.0
823,120.194892129385,30.195918440567,829,120.251735194741,30.195918440567,1.0
823,120.194892129385,30.195918440567,872,120.185418285159,30.202082613565,1.0
823,120.194892129385,30.195918440567,874,120.204365973611,30.202082613565,1.0
823,120.194892129385,30.195918440567,875,120.213839817837,30.202082613565,2.0
823,120.194892129385,30.195918440567,1472,120.185418285159,30.276052689541,1.0
823,120.194892129385,30.195918440567,1624,120.204365973611,30.294545208535,0.5
824,120.204365973611,30.195918440567,776,120.223313662063,30.189754267569,1.0
825,120.213839817837,30.195918440567,1172,120.185418285159,30.239067651553,0.5
827,120.232787506289,30.195918440567,480,120.261209038967,30.152769229581,0.5
828,120.24226135051501,30.195918440567,880,120.261209038967,30.202082613565,1.0
830,120.261209038967,30.195918440567,833,120.289630571645,30.195918440567,0.5
831,120.270682883193,30.195918440567,531,120.270682883193,30.158933402579,1.0
831,120.270682883193,30.195918440567,1624,120.204365973611,30.294545208535,1.0
838,120.336999792775,30.195918440567,885,120.308578260097,30.202082613565,1.0
858,120.052784465995,30.202082613565,1566,120.12857521980301,30.288381035537,0.5
861,120.081205998673,30.202082613565,1269,120.156996752481,30.251395997549,0.5
861,120.081205998673,30.202082613565,1315,120.119101375577,30.257560170547,1.0
866,120.12857521980301,30.202082613565,867,120.138049064029,30.202082613565,1.0
867,120.138049064029,30.202082613565,562,120.09067984289901,30.165097575577,1.0
871,120.17594444093301,30.202082613565,822,120.185418285159,30.195918440567,1.0
